symbol,timestamp,open,high,low,close,volume,transactions
O:SPXW241107P05720000,1730907000000,0.8,0.8,0.8,0.8,4,4
O:SPXW241107P05720000,1730907300000,0.8,0.85,0.8,0.85,14,14
O:SPXW241107P05720000,1730907600000,0.85,0.85,0.85,0.85,2,2
O:SPXW241107P05720000,1730907900000,0.9,0.9,0.9,0.9,3,3
O:SPXW241107P05720000,1730908200000,0.85,0.85,0.85,0.85,21,7
O:SPXW241107P05720000,1730908800000,0.95,1.1,0.95,1.1,9,5
O:SPXW241107P05720000,1730909100000,0.95,0.95,0.9,0.9,15,15
O:SPXW241107P05720000,1730909400000,0.77,0.77,0.77,0.77,1,1
O:SPXW241107P05720000,1730909700000,0.8,0.9,0.8,0.9,2,2
O:SPXW241107P05720000,1730910000000,0.9,0.9,0.9,0.9,1,1
O:SPXW241107P05720000,1730910600000,0.75,0.75,0.75,0.75,21,2
O:SPXW241107P05720000,1730911500000,0.8,0.85,0.8,0.85,25,25
O:SPXW241107P05720000,1730911800000,0.8,0.82,0.77,0.82,75,11
O:SPXW241107P05720000,1730912100000,0.8,0.82,0.8,0.82,2,2
O:SPXW241107P05720000,1730912400000,0.85,0.85,0.8,0.8,8,4
O:SPXW241107P05720000,1730912700000,0.8,0.8,0.8,0.8,18,6
O:SPXW241107P05720000,1730913300000,0.75,0.8,0.75,0.8,23,3
O:SPXW241107P05720000,1730913900000,0.8,0.8,0.8,0.8,1,1
O:SPXW241107P05720000,1730914200000,0.75,0.75,0.75,0.75,9,1
O:SPXW241107P05720000,1730914500000,0.7,0.7,0.7,0.7,1,1
O:SPXW241107P05720000,1730914800000,0.67,0.67,0.67,0.67,10,2
O:SPXW241107P05720000,1730915100000,0.65,0.65,0.6,0.6,2,2
O:SPXW241107P05720000,1730915400000,0.65,0.65,0.65,0.65,2,2
O:SPXW241107P05720000,1730915700000,0.6,0.6,0.6,0.6,21,2
O:SPXW241107P05720000,1730916300000,0.55,0.55,0.55,0.55,1,1
O:SPXW241107P05720000,1730916600000,0.47,0.47,0.47,0.47,4,4
O:SPXW241107P05720000,1730916900000,0.5,0.5,0.47,0.47,7,7
O:SPXW241107P05720000,1730917200000,0.45,0.45,0.45,0.45,1,1
O:SPXW241107P05720000,1730917500000,0.4,0.45,0.4,0.45,22,4
O:SPXW241107P05720000,1730918400000,0.4,0.4,0.4,0.4,1,1
O:SPXW241107P05720000,1730919000000,0.45,0.45,0.45,0.45,17,1
O:SPXW241107P05720000,1730919300000,0.45,0.45,0.45,0.45,21,3
O:SPXW241107P05720000,1730919900000,0.45,0.45,0.45,0.45,16,3
O:SPXW241107P05720000,1730920800000,0.39,0.39,0.39,0.39,1,1
O:SPXW241107P05720000,1730921400000,0.4,0.4,0.4,0.4,21,2
O:SPXW241107P05720000,1730922300000,0.42,0.42,0.42,0.42,1,1
O:SPXW241107P05720000,1730922900000,0.35,0.35,0.3,0.3,8,4
O:SPXW241107P05720000,1730923500000,0.27,0.27,0.27,0.27,2,2
O:SPXW241107P05720000,1730923800000,0.25,0.25,0.25,0.25,15,1
O:SPXW241107P05720000,1730924100000,0.25,0.25,0.25,0.25,16,3
O:SPXW241107P05720000,1730924400000,0.27,0.27,0.27,0.27,27,5
O:SPXW241107P05720000,1730924700000,0.28,0.3,0.28,0.3,11,9
O:SPXW241107P05720000,1730925000000,0.35,0.35,0.35,0.35,4,2
O:SPXW241107P05720000,1730925600000,0.3,0.3,0.3,0.3,10,2
O:SPXW241107P05720000,1730926200000,0.27,0.3,0.25,0.25,15,6
O:SPXW241107P05720000,1730926500000,0.25,0.25,0.25,0.25,1,1
O:SPXW241107P05720000,1730926800000,0.25,0.25,0.25,0.25,15,4
O:SPXW241107P05720000,1730927400000,0.25,0.25,0.25,0.25,43,4
O:SPXW241107P05720000,1730989800000,0.05,0.05,0.05,0.05,62,10
O:SPXW241107P05720000,1730990100000,0.05,0.05,0.05,0.05,28,1
O:SPXW241107P05720000,1730990400000,0.05,0.05,0.05,0.05,1,1
O:SPXW241107P05720000,1730990700000,0.05,0.05,0.05,0.05,7,1
O:SPXW241107P05720000,1730991000000,0.05,0.05,0.05,0.05,1,1
O:SPXW241107P05720000,1730994300000,0.05,0.05,0.05,0.05,15,5
O:SPXW241107P05720000,1731008400000,0.05,0.05,0.05,0.05,25,2
O:SPXW241107P05720000,1731010200000,0.05,0.05,0.05,0.05,1,1
O:SPXW241107P05720000,1731012000000,0.05,0.05,0.05,0.05,1,1
O:SPXW241108P05800000,1730122200000,55.0,55.62,55.0,55.62,189,8
O:SPXW241108P05800000,1730122800000,58.3,58.3,58.3,58.3,1,1
O:SPXW241108P05800000,1730123100000,58.8,58.8,58.8,58.8,1,1
O:SPXW241108P05800000,1730124300000,59.0,59.0,59.0,59.0,3,1
O:SPXW241108P05800000,1730124900000,58.8,58.8,58.45,58.45,2,2
O:SPXW241108P05800000,1730125500000,55.89,56.2,55.89,56.2,120,8
O:SPXW241108P05800000,1730126100000,58.2,58.2,57.5,57.5,2,2
O:SPXW241108P05800000,1730126400000,56.74,56.74,56.74,56.74,3,1
O:SPXW241108P05800000,1730127000000,55.8,55.8,55.8,55.8,22,1
O:SPXW241108P05800000,1730127600000,58.39,58.39,58.39,58.39,1,1
O:SPXW241108P05800000,1730128800000,58.92,58.92,58.92,58.92,1,1
O:SPXW241108P05800000,1730129400000,59.08,59.61,59.08,59.61,11,2
O:SPXW241108P05800000,1730130000000,61.27,61.3,61.25,61.25,5,5
O:SPXW241108P05800000,1730131500000,62.5,62.5,62.5,62.5,1,1
O:SPXW241108P05800000,1730132400000,59.86,59.86,59.64,59.64,5,2
O:SPXW241108P05800000,1730136000000,59.22,59.22,59.22,59.22,1,1
O:SPXW241108P05800000,1730137800000,58.6,58.6,58.1,58.1,11,4
O:SPXW241108P05800000,1730140200000,59.6,59.6,59.6,59.6,2,1
O:SPXW241108P05800000,1730140500000,60.3,60.3,60.3,60.3,3,1
O:SPXW241108P05800000,1730143500000,59.93,59.93,59.93,59.93,5,2
O:SPXW241108P05800000,1730144700000,59.6,59.6,59.6,59.6,20,2
O:SPXW241108P05800000,1730145000000,61.6,61.65,61.6,61.65,6,2
O:SPXW241108P05800000,1730145300000,63.89,63.89,63.89,63.89,20,1
O:SPXW241108P05800000,1730146200000,63.0,63.0,63.0,63.0,183,6
O:SPXW241108P05800000,1730208600000,71.0,72.47,71.0,72.47,24,4
O:SPXW241108P05800000,1730209200000,70.08,70.08,70.08,70.08,3,1
O:SPXW241108P05800000,1730210700000,64.86,64.86,64.86,64.86,1,1
O:SPXW241108P05800000,1730211600000,60.03,60.03,59.05,59.05,3,3
O:SPXW241108P05800000,1730214000000,59.54,59.54,59.54,59.54,1,1
O:SPXW241108P05800000,1730216700000,59.2,59.2,59.2,59.2,1,1
O:SPXW241108P05800000,1730217300000,59.2,59.33,59.2,59.33,4,2
O:SPXW241108P05800000,1730219400000,59.91,59.91,59.72,59.72,2,2
O:SPXW241108P05800000,1730221200000,55.0,55.0,54.07,54.07,185,7
O:SPXW241108P05800000,1730221500000,54.6,54.6,54.6,54.6,2,1
O:SPXW241108P05800000,1730222100000,54.6,54.9,54.5,54.9,390,9
O:SPXW241108P05800000,1730222700000,56.4,57.1,56.4,57.1,3,3
O:SPXW241108P05800000,1730223600000,58.3,58.3,58.3,58.3,1,1
O:SPXW241108P05800000,1730225100000,56.7,56.7,56.7,56.7,1,1
O:SPXW241108P05800000,1730227200000,53.6,53.6,53.6,53.6,20,1
O:SPXW241108P05800000,1730229300000,55.01,55.01,55.01,55.01,1,1
O:SPXW241108P05800000,1730229600000,54.07,54.07,54.07,54.07,1,1
O:SPXW241108P05800000,1730230500000,54.03,54.21,54.03,54.2,25,11
O:SPXW241108P05800000,1730231400000,58.15,58.15,57.72,57.72,13,2
O:SPXW241108P05800000,1730231700000,58.75,59.4,58.75,59.4,12,2
O:SPXW241108P05800000,1730232000000,57.69,57.69,57.69,57.69,1,1
O:SPXW241108P05800000,1730295000000,59.82,59.9,59.82,59.9,30,14
O:SPXW241108P05800000,1730295300000,62.12,62.12,62.12,62.12,1,1
O:SPXW241108P05800000,1730295600000,67.99,68.65,67.99,68.65,50,2
O:SPXW241108P05800000,1730295900000,65.9,65.9,65.9,65.9,4,2
O:SPXW241108P05800000,1730296200000,61.7,61.7,61.7,61.7,1,1
O:SPXW241108P05800000,1730296500000,56.61,57.6,56.61,57.6,11,2
O:SPXW241108P05800000,1730296800000,57.0,57.0,55.19,55.2,222,9
O:SPXW241108P05800000,1730297400000,54.35,54.35,54.35,54.35,1,1
O:SPXW241108P05800000,1730299500000,54.95,54.95,54.95,54.95,2,2
O:SPXW241108P05800000,1730299800000,57.2,57.2,57.2,57.2,2,1
O:SPXW241108P05800000,1730301300000,58.0,58.0,58.0,58.0,17,2
O:SPXW241108P05800000,1730301600000,56.8,56.8,56.8,56.8,1,1
O:SPXW241108P05800000,1730302800000,52.8,52.8,52.8,52.8,1,1
O:SPXW241108P05800000,1730303400000,51.9,52.37,51.9,52.37,2,2
O:SPXW241108P05800000,1730304300000,52.72,52.72,52.72,52.72,2,1
O:SPXW241108P05800000,1730304900000,54.7,54.7,54.7,54.7,1,1
O:SPXW241108P05800000,1730306400000,55.5,55.5,55.5,55.5,1,1
O:SPXW241108P05800000,1730307600000,56.99,56.99,55.95,55.95,2,2
O:SPXW241108P05800000,1730308500000,56.55,56.55,56.55,56.55,2,1
O:SPXW241108P05800000,1730309100000,57.1,57.1,57.1,57.1,1,1
O:SPXW241108P05800000,1730309400000,59.91,59.91,59.91,59.91,1,1
O:SPXW241108P05800000,1730310000000,62.25,62.25,62.25,62.25,1,1
O:SPXW241108P05800000,1730310600000,60.0,62.15,60.0,62.15,7,3
O:SPXW241108P05800000,1730312100000,58.5,58.5,58.5,58.5,2,1
O:SPXW241108P05800000,1730313000000,59.7,59.7,59.3,59.3,5,5
O:SPXW241108P05800000,1730313300000,59.4,59.4,59.4,59.4,1,1
O:SPXW241108P05800000,1730314200000,59.28,59.28,59.28,59.28,1,1
O:SPXW241108P05800000,1730315700000,62.78,62.78,62.78,62.78,1,1
O:SPXW241108P05800000,1730317500000,62.99,62.99,62.99,62.99,2,1
O:SPXW241108P05800000,1730317800000,62.83,62.97,62.83,62.97,2,2
O:SPXW241108P05800000,1730318100000,67.0,67.0,65.62,65.62,398,9
O:SPXW241108P05800000,1730319000000,67.25,67.25,67.25,67.25,1,1
O:SPXW241108P05800000,1730381400000,89.08,92.23,89.08,92.23,4,3
O:SPXW241108P05800000,1730381700000,92.07,92.07,89.85,89.85,13,3
O:SPXW241108P05800000,1730382000000,88.27,88.27,88.27,88.27,1,1
O:SPXW241108P05800000,1730382300000,91.8,94.0,91.4,94.0,164,6
O:SPXW241108P05800000,1730382600000,98.42,99.9,98.42,99.9,62,4
O:SPXW241108P05800000,1730382900000,99.38,99.38,96.56,98.3,5,4
O:SPXW241108P05800000,1730383200000,99.88,99.88,99.88,99.88,50,1
O:SPXW241108P05800000,1730383500000,100.69,100.69,100.69,100.69,1,1
O:SPXW241108P05800000,1730383800000,103.91,103.91,103.91,103.91,3,1
O:SPXW241108P05800000,1730385000000,107.6,107.6,107.6,107.6,3,1
O:SPXW241108P05800000,1730385300000,107.29,107.29,107.29,107.29,1,1
O:SPXW241108P05800000,1730385900000,112.27,112.27,112.27,112.27,5,4
O:SPXW241108P05800000,1730386200000,112.39,112.39,112.39,112.39,6,3
O:SPXW241108P05800000,1730386500000,111.78,111.78,111.78,111.78,1,1
O:SPXW241108P05800000,1730388300000,112.5,112.5,112.35,112.41,4,4
O:SPXW241108P05800000,1730388900000,115.07,115.07,115.07,115.07,1,1
O:SPXW241108P05800000,1730389200000,115.35,115.35,115.35,115.35,5,2
O:SPXW241108P05800000,1730389500000,114.9,115.86,114.9,115.86,3,3
O:SPXW241108P05800000,1730389800000,117.8,117.8,117.8,117.8,2,1
O:SPXW241108P05800000,1730390100000,115.36,115.36,113.62,113.62,3,2
O:SPXW241108P05800000,1730391000000,112.0,112.0,112.0,112.0,1,1
O:SPXW241108P05800000,1730391300000,108.17,108.17,108.17,108.17,1,1
O:SPXW241108P05800000,1730392800000,108.52,108.52,108.52,108.52,3,1
O:SPXW241108P05800000,1730393100000,105.65,105.65,105.65,105.65,1,1
O:SPXW241108P05800000,1730394300000,106.06,106.06,105.96,105.96,10,2
O:SPXW241108P05800000,1730396700000,116.14,116.14,116.14,116.14,40,3
O:SPXW241108P05800000,1730397000000,113.63,113.63,113.63,113.63,1,1
O:SPXW241108P05800000,1730397300000,116.16,116.16,116.16,116.16,1,1
O:SPXW241108P05800000,1730398200000,116.25,116.25,116.25,116.25,25,1
O:SPXW241108P05800000,1730399700000,116.13,117.3,116.13,117.3,5,3
O:SPXW241108P05800000,1730400900000,112.82,112.82,112.82,112.82,1,1
O:SPXW241108P05800000,1730403000000,113.7,113.7,113.7,113.7,2,1
O:SPXW241108P05800000,1730403300000,112.9,112.9,112.4,112.4,3,2
O:SPXW241108P05800000,1730403900000,108.44,108.44,108.41,108.41,4,2
O:SPXW241108P05800000,1730404200000,112.67,116.06,112.67,116.06,4,4
O:SPXW241108P05800000,1730404500000,117.8,124.3,115.83,124.3,5,3
O:SPXW241108P05800000,1730467800000,111.59,111.59,111.59,111.59,4,2
O:SPXW241108P05800000,1730468100000,98.8,98.8,98.02,98.02,3,2
O:SPXW241108P05800000,1730468400000,97.74,97.74,96.94,96.94,15,3
O:SPXW241108P05800000,1730468700000,99.18,99.18,96.32,96.32,13,4
O:SPXW241108P05800000,1730469000000,96.48,96.99,96.48,96.99,5,2
O:SPXW241108P05800000,1730469300000,95.3,95.3,95.3,95.3,3,1
O:SPXW241108P05800000,1730469600000,98.34,98.4,98.34,98.4,11,3
O:SPXW241108P05800000,1730469900000,92.51,92.51,92.51,92.51,1,1
O:SPXW241108P05800000,1730470200000,90.17,90.17,88.12,88.12,2,2
O:SPXW241108P05800000,1730470500000,85.3,85.3,85.3,85.3,2,1
O:SPXW241108P05800000,1730470800000,86.17,86.85,84.88,86.85,7,6
O:SPXW241108P05800000,1730471400000,85.17,85.29,85.17,85.29,22,2
O:SPXW241108P05800000,1730471700000,85.9,85.9,85.9,85.9,5,1
O:SPXW241108P05800000,1730472000000,85.57,92.1,85.57,92.1,13,4
O:SPXW241108P05800000,1730472300000,95.26,95.26,95.26,95.26,1,1
O:SPXW241108P05800000,1730472600000,93.69,93.69,93.69,93.69,4,1
O:SPXW241108P05800000,1730472900000,88.5,88.5,88.5,88.5,1,1
O:SPXW241108P05800000,1730473200000,87.9,88.0,87.9,88.0,2,2
O:SPXW241108P05800000,1730473500000,88.6,88.6,88.6,88.6,1,1
O:SPXW241108P05800000,1730473800000,87.1,87.1,84.77,84.77,15,4
O:SPXW241108P05800000,1730474100000,84.6,86.1,84.6,86.1,2,2
O:SPXW241108P05800000,1730474400000,85.39,85.39,85.39,85.39,2,1
O:SPXW241108P05800000,1730474700000,83.0,83.0,83.0,83.0,1,1
O:SPXW241108P05800000,1730475000000,83.1,85.0,83.1,85.0,3,3
O:SPXW241108P05800000,1730475300000,85.38,85.38,85.38,85.38,15,1
O:SPXW241108P05800000,1730475600000,86.9,86.9,86.9,86.9,2,1
O:SPXW241108P05800000,1730475900000,88.13,89.77,88.13,89.77,8,3
O:SPXW241108P05800000,1730476200000,90.0,92.08,90.0,92.08,12,4
O:SPXW241108P05800000,1730477400000,88.57,88.69,88.57,88.69,2,2
O:SPXW241108P05800000,1730477700000,90.53,90.53,90.53,90.53,2,2
O:SPXW241108P05800000,1730479200000,96.8,96.8,96.8,96.8,1,1
O:SPXW241108P05800000,1730481600000,91.38,91.38,91.38,91.38,1,1
O:SPXW241108P05800000,1730481900000,92.83,92.83,92.83,92.83,1,1
O:SPXW241108P05800000,1730482500000,101.1,101.1,101.1,101.1,5,1
O:SPXW241108P05800000,1730482800000,102.0,102.5,102.0,102.5,6,2
O:SPXW241108P05800000,1730483100000,102.86,102.86,102.86,102.86,2,2
O:SPXW241108P05800000,1730484300000,102.22,102.22,102.22,102.22,8,4
O:SPXW241108P05800000,1730485200000,105.18,105.18,105.18,105.18,1,1
O:SPXW241108P05800000,1730485800000,101.75,101.75,101.75,101.75,5,2
O:SPXW241108P05800000,1730486400000,102.2,102.2,102.2,102.2,1,1
O:SPXW241108P05800000,1730486700000,100.8,100.8,100.8,100.8,1,1
O:SPXW241108P05800000,1730487300000,101.2,101.2,101.14,101.14,2,2
O:SPXW241108P05800000,1730488500000,97.8,97.8,97.8,97.8,1,1
O:SPXW241108P05800000,1730489100000,99.03,101.5,99.03,101.5,3,2
O:SPXW241108P05800000,1730489400000,103.6,103.6,103.6,103.6,1,1
O:SPXW241108P05800000,1730489700000,105.3,105.3,105.3,105.3,2,1
O:SPXW241108P05800000,1730490300000,104.38,104.38,104.38,104.38,3,3
O:SPXW241108P05800000,1730490600000,108.31,108.31,108.31,108.31,6,5
O:SPXW241108P05800000,1730490900000,107.73,107.73,107.73,107.73,1,1
O:SPXW241108P05800000,1730491200000,106.02,106.02,106.02,106.02,1,1
O:SPXW241108P05800000,1730491500000,104.75,104.75,104.75,104.75,2,1
O:SPXW241108P05800000,1730730900000,115.9,115.9,115.9,115.9,1,1
O:SPXW241108P05800000,1730731200000,113.85,113.85,113.85,113.85,4,1
O:SPXW241108P05800000,1730731500000,104.78,105.61,104.78,105.33,15,4
O:SPXW241108P05800000,1730731800000,104.83,109.78,104.83,109.78,229,15
O:SPXW241108P05800000,1730732400000,105.35,105.35,105.35,105.35,1,1
O:SPXW241108P05800000,1730733000000,102.8,102.8,102.8,102.8,1,1
O:SPXW241108P05800000,1730733600000,99.93,99.93,99.93,99.93,4,1
O:SPXW241108P05800000,1730733900000,100.36,100.36,100.36,100.36,1,1
O:SPXW241108P05800000,1730736000000,101.4,101.55,101.4,101.55,2,2
O:SPXW241108P05800000,1730737800000,105.28,108.26,105.28,108.26,6,2
O:SPXW241108P05800000,1730738100000,109.08,109.08,109.08,109.08,2,1
O:SPXW241108P05800000,1730739000000,119.42,119.42,119.42,119.42,2,1
O:SPXW241108P05800000,1730739300000,123.03,123.03,123.03,123.03,5,4
O:SPXW241108P05800000,1730740500000,120.78,120.78,118.61,118.7,3,3
O:SPXW241108P05800000,1730741400000,110.84,110.84,110.84,110.84,10,4
O:SPXW241108P05800000,1730746500000,105.4,105.4,105.4,105.4,2,1
O:SPXW241108P05800000,1730748000000,104.68,104.68,104.68,104.68,1,1
O:SPXW241108P05800000,1730748300000,104.73,104.73,104.73,104.73,1,1
O:SPXW241108P05800000,1730748600000,105.29,105.29,105.29,105.29,1,1
O:SPXW241108P05800000,1730749800000,104.51,104.51,104.51,104.51,1,1
O:SPXW241108P05800000,1730752200000,111.72,111.72,111.72,111.72,1,1
O:SPXW241108P05800000,1730753100000,111.46,111.46,111.46,111.46,1,1
O:SPXW241108P05800000,1730754000000,112.67,112.67,112.67,112.67,1,1
O:SPXW241108P05800000,1730754600000,110.0,110.0,110.0,110.0,1,1
O:SPXW241108P05800000,1730817000000,99.52,99.52,97.62,97.62,3,2
O:SPXW241108P05800000,1730817300000,94.7,94.7,94.7,94.7,1,1
O:SPXW241108P05800000,1730817600000,93.56,96.5,93.56,96.5,2,2
O:SPXW241108P05800000,1730817900000,91.0,91.0,91.0,91.0,2,1
O:SPXW241108P05800000,1730818200000,88.4,88.4,88.4,88.4,2,1
O:SPXW241108P05800000,1730818500000,85.62,85.62,85.62,85.62,2,1
O:SPXW241108P05800000,1730819100000,82.52,82.52,82.52,82.52,1,1
O:SPXW241108P05800000,1730819400000,82.6,82.6,82.6,82.6,1,1
O:SPXW241108P05800000,1730819700000,84.5,84.5,84.5,84.5,3,1
O:SPXW241108P05800000,1730820300000,82.6,82.6,82.6,82.6,6,1
O:SPXW241108P05800000,1730821500000,79.36,79.36,79.36,79.36,1,1
O:SPXW241108P05800000,1730821800000,80.35,80.35,80.35,80.35,1,1
O:SPXW241108P05800000,1730822100000,82.8,82.8,82.8,82.8,1,1
O:SPXW241108P05800000,1730822400000,83.0,83.0,83.0,83.0,1,1
O:SPXW241108P05800000,1730822700000,81.2,81.2,81.2,81.2,1,1
O:SPXW241108P05800000,1730823000000,78.29,78.29,78.29,78.29,10,1
O:SPXW241108P05800000,1730823300000,79.1,79.1,79.1,79.1,2,1
O:SPXW241108P05800000,1730825100000,74.87,74.87,74.25,74.25,4,4
O:SPXW241108P05800000,1730825400000,75.73,75.73,73.83,73.83,7,7
O:SPXW241108P05800000,1730825700000,73.53,74.0,73.53,74.0,120,2
O:SPXW241108P05800000,1730826000000,75.1,75.1,75.1,75.1,5,1
O:SPXW241108P05800000,1730827200000,71.85,71.85,71.85,71.85,5,1
O:SPXW241108P05800000,1730827500000,71.8,72.3,71.8,72.3,6,2
O:SPXW241108P05800000,1730828100000,72.5,72.5,71.88,71.88,6,2
O:SPXW241108P05800000,1730828400000,71.75,71.75,71.7,71.7,7,3
O:SPXW241108P05800000,1730828700000,70.9,70.9,69.1,69.2,7,3
O:SPXW241108P05800000,1730831100000,74.93,75.8,74.93,75.8,4,2
O:SPXW241108P05800000,1730831400000,75.0,75.0,75.0,75.0,1,1
O:SPXW241108P05800000,1730832000000,75.5,75.5,75.5,75.5,1,1
O:SPXW241108P05800000,1730832300000,75.7,75.8,75.7,75.8,15,2
O:SPXW241108P05800000,1730832600000,77.9,77.9,77.9,77.9,1,1
O:SPXW241108P05800000,1730832900000,76.01,76.01,76.01,76.01,2,1
O:SPXW241108P05800000,1730833200000,74.13,74.13,74.13,74.13,2,2
O:SPXW241108P05800000,1730833800000,73.69,73.69,73.69,73.69,2,2
O:SPXW241108P05800000,1730834100000,73.9,74.1,73.9,73.92,108,3
O:SPXW241108P05800000,1730834400000,75.21,75.21,75.21,75.21,1,1
O:SPXW241108P05800000,1730835300000,73.4,73.4,72.6,72.85,156,11
O:SPXW241108P05800000,1730835600000,72.85,72.85,72.85,72.85,15,8
O:SPXW241108P05800000,1730835900000,72.77,73.6,72.77,73.45,38,13
O:SPXW241108P05800000,1730836200000,75.03,76.2,75.03,76.2,14,2
O:SPXW241108P05800000,1730836500000,78.0,78.0,78.0,78.0,6,1
O:SPXW241108P05800000,1730837100000,75.84,75.84,75.84,75.84,45,3
O:SPXW241108P05800000,1730837700000,73.6,73.6,73.2,73.2,16,2
O:SPXW241108P05800000,1730838000000,73.6,74.8,73.6,74.8,6,2
O:SPXW241108P05800000,1730838600000,73.87,73.87,73.87,73.87,4,2
O:SPXW241108P05800000,1730838900000,71.2,71.7,71.2,71.7,16,3
O:SPXW241108P05800000,1730839800000,72.3,72.9,72.3,72.9,11,10
O:SPXW241108P05800000,1730840100000,70.87,70.87,67.02,67.02,23,7
O:SPXW241108P05800000,1730840400000,66.88,66.88,66.88,66.88,1,1
O:SPXW241108P05800000,1730840700000,64.4,64.4,64.4,64.4,5,1
O:SPXW241108P05800000,1730841000000,64.8,64.82,63.33,63.33,15,11
O:SPXW241108P05800000,1730903400000,6.96,9.57,6.96,9.57,107,35
O:SPXW241108P05800000,1730903700000,9.71,9.88,7.5,7.6,71,29
O:SPXW241108P05800000,1730904000000,7.41,8.5,6.63,8.5,157,24
O:SPXW241108P05800000,1730904300000,8.39,12.0,8.3,11.94,315,33
O:SPXW241108P05800000,1730904600000,12.35,13.4,11.7,13.4,30,19
O:SPXW241108P05800000,1730904900000,13.8,14.0,12.6,13.15,28,15
O:SPXW241108P05800000,1730905200000,11.3,11.3,10.0,10.7,68,16
O:SPXW241108P05800000,1730905500000,11.61,11.78,10.4,10.4,37,25
O:SPXW241108P05800000,1730905800000,10.0,10.0,9.15,9.55,7,5
O:SPXW241108P05800000,1730906100000,9.48,9.48,7.9,8.0,94,22
O:SPXW241108P05800000,1730906400000,7.8,8.2,7.1,7.1,127,8
O:SPXW241108P05800000,1730906700000,7.7,7.7,6.25,6.25,108,26
O:SPXW241108P05800000,1730907000000,6.5,7.0,6.5,7.0,4,4
O:SPXW241108P05800000,1730907300000,8.0,8.3,8.0,8.3,26,14
O:SPXW241108P05800000,1730907600000,8.73,9.0,7.55,8.6,169,27
O:SPXW241108P05800000,1730907900000,8.8,8.8,8.0,8.0,6,5
O:SPXW241108P05800000,1730908200000,8.9,9.8,8.55,8.99,30,13
O:SPXW241108P05800000,1730908500000,8.6,9.2,8.4,9.13,30,21
O:SPXW241108P05800000,1730908800000,8.9,9.76,8.9,9.76,13,3
O:SPXW241108P05800000,1730909100000,9.5,9.5,8.95,8.97,15,6
O:SPXW241108P05800000,1730909400000,7.69,7.7,7.69,7.7,21,4
O:SPXW241108P05800000,1730909700000,7.33,7.33,6.98,6.98,8,4
O:SPXW241108P05800000,1730910000000,7.5,8.3,7.5,7.9,14,7
O:SPXW241108P05800000,1730910300000,7.3,7.3,6.4,6.6,14,9
O:SPXW241108P05800000,1730910600000,6.45,6.5,6.0,6.5,41,16
O:SPXW241108P05800000,1730910900000,6.4,6.4,5.8,5.8,168,29
O:SPXW241108P05800000,1730911200000,6.1,6.2,6.1,6.2,2,2
O:SPXW241108P05800000,1730911500000,6.18,6.2,6.09,6.09,17,5
O:SPXW241108P05800000,1730911800000,6.0,6.0,6.0,6.0,3,2
O:SPXW241108P05800000,1730912100000,5.9,6.1,5.9,6.1,2,2
O:SPXW241108P05800000,1730912400000,6.3,6.3,6.1,6.1,3,3
O:SPXW241108P05800000,1730912700000,6.1,6.1,6.0,6.0,2,2
O:SPXW241108P05800000,1730913000000,5.7,5.7,5.35,5.35,11,6
O:SPXW241108P05800000,1730913300000,5.5,6.03,5.5,6.03,11,8
O:SPXW241108P05800000,1730913600000,5.9,6.0,5.9,6.0,8,4
O:SPXW241108P05800000,1730913900000,5.67,5.67,5.4,5.4,159,5
O:SPXW241108P05800000,1730914200000,5.5,5.7,5.41,5.54,26,9
O:SPXW241108P05800000,1730914500000,5.58,5.65,5.3,5.42,218,14
O:SPXW241108P05800000,1730914800000,5.3,5.4,5.3,5.4,3,3
O:SPXW241108P05800000,1730915100000,5.2,5.2,4.88,4.88,20,8
O:SPXW241108P05800000,1730915400000,4.95,4.95,4.9,4.9,9,4
O:SPXW241108P05800000,1730915700000,4.9,4.9,4.9,4.9,15,3
O:SPXW241108P05800000,1730916000000,5.07,5.1,4.57,4.57,5,4
O:SPXW241108P05800000,1730916300000,4.62,4.7,4.5,4.5,9,5
O:SPXW241108P05800000,1730916600000,4.38,4.38,4.0,4.0,17,3
O:SPXW241108P05800000,1730916900000,4.1,4.13,4.0,4.0,38,12
O:SPXW241108P05800000,1730917200000,4.1,4.2,3.95,4.0,49,13
O:SPXW241108P05800000,1730917500000,3.95,4.0,3.7,3.7,24,6
O:SPXW241108P05800000,1730917800000,3.7,3.8,3.7,3.7,15,6
O:SPXW241108P05800000,1730918100000,3.7,3.75,3.6,3.75,120,8
O:SPXW241108P05800000,1730918400000,3.72,3.8,3.6,3.8,15,5
O:SPXW241108P05800000,1730918700000,3.6,3.72,3.57,3.6,46,13
O:SPXW241108P05800000,1730919000000,3.8,3.9,3.8,3.9,7,5
O:SPXW241108P05800000,1730919300000,3.9,4.0,3.8,3.9,56,15
O:SPXW241108P05800000,1730919600000,3.8,3.8,3.69,3.8,44,10
O:SPXW241108P05800000,1730919900000,4.11,4.17,4.0,4.1,20,6
O:SPXW241108P05800000,1730920200000,4.13,4.13,3.7,3.7,4,4
O:SPXW241108P05800000,1730920500000,3.99,3.99,3.9,3.9,2,2
O:SPXW241108P05800000,1730920800000,3.85,3.97,3.85,3.97,8,3
O:SPXW241108P05800000,1730921100000,3.9,3.9,3.8,3.8,22,3
O:SPXW241108P05800000,1730921400000,3.9,4.0,3.8,4.0,8,4
O:SPXW241108P05800000,1730921700000,4.1,4.1,4.1,4.1,9,2
